Final_Rank,Feature,Mean_SHAP,Posterior_Mean,Posterior_SD,HDI_95_Lower,HDI_95_Upper,Bayesian_Stability,Gene,GeneID,PathwayID,Pathway,Source
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1659.0,Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,Reactome
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1859.0,Calcium signaling pathway,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1879.0,Complement and coagulation cascades,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,1988.0,Neuroactive ligand-receptor interaction,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2007.0,PI3K-Akt signaling pathway,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2015.0,Pathways in cancer,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2024.0,Phospholipase D signaling pathway,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2027.0,Platelet activation,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2049.0,Rap1 signaling pathway,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2051.0,Regulation of actin cytoskeleton,KEGG
13,CRISPR_F2R (2149),0.000111010247294,0.00011121887,1.1686203e-05,8.9162844e-05,0.00013509249,9.517109478645915,F2R,14213.0,2119.0,cAMP signaling pathway,KEGG
14,CRISPR_H3C2 (8358),0.0001090774174811,0.00010924076,6.7564583e-06,9.609959e-05,0.00012235175,16.168346374352314,H3C2,,,,
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,233.0,Cell Cycle R-HSA-1640170,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,234.0,"Cell Cycle, Mitotic R-HSA-69278",Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,312.0,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,313.0,Cyclin D Associated Events In G1 R-HSA-69231,Reactome
