Feature
EXP_FBXO2 (26232)
EXP_ARMC3 (219681)
EXP_ZBTB1 (22890)
EXP_HSBP1 (3281)
EXP_FAM210B (116151)
EXP_GSN (2934)
EXP_ATAD1 (84896)
EXP_MGST1 (4257)
EXP_ASB13 (79754)
EXP_CASTOR2 (729438)
EXP_ZNF860 (344787)
EXP_SYCP2 (10388)
EXP_CDCA7 (83879)
EXP_ZNF79 (7633)
EXP_CMTM4 (146223)
EXP_MTRES1 (51250)
EXP_WDR70 (55100)
EXP_NCAPH2 (29781)
EXP_FSCN1 (6624)
EXP_NXN (64359)
EXP_PGS1 (9489)
EXP_DCAF13 (25879)
EXP_PDK3 (5165)
EXP_IGFBP3 (3486)
EXP_MARCHF5 (54708)
EXP_OGDH (4967)
EXP_TSN (7247)
EXP_NCKIPSD (51517)
EXP_TNFRSF14 (8764)
EXP_SLC48A1 (55652)
EXP_DENND1A (57706)
EXP_CPSF7 (79869)
EXP_TMEM171 (134285)
EXP_SOS1 (6654)
EXP_RNGTT (8732)
EXP_CRYBG2 (55057)
EXP_SMOX (54498)
EXP_PLEKHG4 (25894)
EXP_C1orf216 (127703)
EXP_C15orf48 (84419)
EXP_ADCK5 (203054)
EXP_BMERB1 (89927)
EXP_GPRC5B (51704)
EXP_CLU (1191)
EXP_SNRNP200 (23020)
EXP_PHF19 (26147)
EXP_RAE1 (8480)
EXP_UVRAG (7405)
EXP_ACOT7 (11332)
EXP_DMBT1 (1755)
EXP_RAD51B (5890)
EXP_GPX2 (2877)
EXP_CREBBP (1387)
EXP_MISP3 (113230)
EXP_FAM120AOS (158293)
EXP_TAB1 (10454)
EXP_MADD (8567)
EXP_HAS2 (3037)
EXP_AP3M1 (26985)
EXP_NLRC4 (58484)
EXP_ATG2B (55102)
EXP_RITA1 (84934)
EXP_RPN1 (6184)
EXP_SLC66A2 (80148)
EXP_AP2S1 (1175)
EXP_SCIN (85477)
EXP_SLC2A8 (29988)
EXP_HEPHL1 (341208)
EXP_WASHC5 (9897)
EXP_TAS2R5 (54429)
EXP_NUTM2B (729262)
EXP_ENO1 (2023)
EXP_SYNPO (11346)
EXP_ENG (2022)
EXP_RPS25 (6230)
EXP_ZNF283 (284349)
EXP_TCF7L2 (6934)
EXP_F8A1 (8263)
EXP_RTCB (51493)
EXP_SLC12A4 (6560)
EXP_DDX31 (64794)
EXP_NNT (23530)
EXP_CHST3 (9469)
EXP_NLRC5 (84166)
EXP_LGR4 (55366)
EXP_NAGA (4668)
EXP_SLC25A15 (10166)
EXP_KATNAL2 (83473)
EXP_PNPO (55163)
EXP_RXYLT1 (10329)
EXP_TCP11L2 (255394)
EXP_UBA1 (7317)
EXP_SLC12A8 (84561)
EXP_COLGALT1 (79709)
EXP_LMAN2 (10960)
EXP_CWC22 (57703)
EXP_TMEM209 (84928)
EXP_DMAC2L (27109)
EXP_ANKRD49 (54851)
EXP_TET1 (80312)
EXP_ANKAR (150709)
EXP_FIZ1 (84922)
EXP_SLC52A2 (79581)
EXP_EPC1 (80314)
EXP_AUH (549)
EXP_RAB40C (57799)
EXP_AIG1 (51390)
EXP_APBA3 (9546)
EXP_SLC9A3 (6550)
EXP_RRP36 (88745)
EXP_GOT2 (2806)
EXP_IQCE (23288)
EXP_ABRAXAS1 (84142)
EXP_CKS1B (1163)
EXP_EIF3E (3646)
EXP_ATP5MC2 (517)
EXP_COA7 (65260)
EXP_LRRC41 (10489)
EXP_NCKAP1 (10787)
EXP_SDR42E1 (93517)
EXP_ZSWIM1 (90204)
EXP_KIAA2013 (90231)
EXP_ARFGEF2 (10564)
