Gene,GeneID
PLD4,11527
ZMAT1,11528
XRRA1,11529
TRIM66,11530
RNF169,11531
RPL27A,11532
DENND2B,11533
CDYL2,11534
TMEM130,11535
PRTG,11536
CENPN,11537
AKIP1,11538
ATMIN,11539
C16orf46,11540
TMEM41B,11541
PKD1L2,11542
LEO1,11543
ZNF143,11544
TMX3,11545
MFAP4,11546
WEE1,11547
MAPK7,11548
PRKCB,11549
HDGFL3,11550
NDST2,11551
MCM7,11552
CLEC3A,11553
CCDC68,11554
CLEC4E,11555
ZNF3,11556
CLEC4D,11557
ZSCAN21,11558
RIMKLB,11559
A2ML1,11560
BEAN1,11561
TK2,11562
TMED3,11563
SLC38A8,11564
SEC11C,11565
CPLX4,11566
GALR1,11567
TMEM135,11568
IQCD,11569
NDEL1,11570
CENPV,11571
CDH16,11572
RRAD,11573
CIAO2B,11574
CFAP52,11575
HSP90B1,11576
MC4R,11577
BLCAP,11578
SERPINB12,11579
CHRFAM7A,11580
ATF7IP2,11581
MMP10,11582
TVP23A,11583
BEX3,11584
TMPRSS5,11585
COG1,11586
PLEKHA7,11587
ZNF606,11588
ZCCHC18,11589
B2M,11590
ZNF592,11591
GOLM2,11592
HTR3A,11593
NNMT,11594
ACSM1,11595
AP1G1,11596
SLFN5,11597
CATSPER2,11598
BMERB1,11599
MARF1,11600
SAAL1,11601
YPEL4,11602
PPIB,11603
LDHC,11604
CIAO2A,11605
LDHAL6A,11606
FAM111A,11607
PCLAF,11608
KIF7,11609
LDHD,11610
PLIN1,11611
PEX11A,11612
TMEM170A,11613
MESP1,11614
ANPEP,11615
SCNN1G,11616
RBPMS2,11617
NAV2,11618
ANKDD1A,11619
GLYATL1,11620
C18orf54,11621
DCTN5,11622
TERF2IP,11623
PLK1,11624
CLPX,11625
GPR182,11626
ZBTB39,11627
CACNG2,11628
TAC3,11629
MYO1A,11630
CHP2,11631
NEMP1,11632
NAB2,11633
VPS39,11634
STAT6,11635
PATL1,11636
ATP23,11637
ELFN2,11638
STX3,11639
MRPL16,11640
PIP4K2C,11641
MTMR10,11642
YWHAB,11643
C15orf48,11644
SCG5,11645
GREM1,11646
NYAP1,11647
TSC22D4,11648
MS4A7,11649
MS4A14,11650
DIS3L,11651
CCNDBP1,11652
EPB42,11653
TGM6,11654
SMAD3,11655
MS4A8,11656
CCDC178,11657
MS4A15,11658
MAP1A,11659
RCCD1,11660
AKTIP,11661
MAPRE2,11662
EVA1C,11663
MARS1,11664
MBD6,11665
CNPY4,11666
PDIA3,11667
NUDT21,11668
NAT16,11669
NKX3-1,11670
SGSM1,11671
DUSP18,11672
TEF,11673
MEI1,11674
B4GALNT2,11675
PBX3,11676
GNGT2,11677
PHB1,11678
SNRPD1,11679
TTC16,11680
SAMD14,11681
PIP5KL1,11682
TMEM92,11683
EEIG1,11684
ACSF2,11685
GOLGA2,11686
TRUB2,11687
COQ4,11688
SLC27A4,11689
ANKRD40CL,11690
URM1,11691
CERCAM,11692
DOLPP1,11693
DNAAF19,11694
ENDOG,11695
PRRX2,11696
C15orf39,11697
ISLR2,11698
SP2,11699
PRR15L,11700
COQ7,11701
GPRC5B,11702
CRK,11703
C16orf92,11704
GOLGA6C,11705
FBXO22,11706
TBC1D2B,11707
NOD2,11708
SNX20,11709
LOXHD1,11710
KATNAL2,11711
HDHD2,11712
ZNF91,11713
IGF2,11714
RNF214,11715
CDK12,11716
DPEP2,11717
DUS2,11718
POP5,11719
ENGASE,11720
RBFOX3,11721
ATP5MG,11722
CD3D,11723
TBC1D16,11724
TEPSIN,11725
MYO5B,11726
ART5,11727
ACAA2,11728
STIM1,11729
RRM1,11730
OR51E2,11731
TRIM68,11732
MMP26,11733
OR51B5,11734
OR51I1,11735
OR51Q1,11736
FN3K,11737
PRRT2,11738
ZNF23,11739
IRGQ,11740
ZNF226,11741
ZNF180,11742
PPP2R3B,11743
ZNF668,11744
ZNF646,11745
VKORC1,11746
LPO,11747
CA4,11748
SMG8,11749
TPM4,11750
RAB8A,11751
GPX4,11752
MIDN,11753
JSRP1,11754
NIBAN3,11755
KLHL26,11756
GATAD2A,11757
MVD,11758
CDT1,11759
TRAPPC2L,11760
ANKRD11,11761
SPATA33,11762
RSKR,11763
PROCA1,11764
RPL13,11765
ZNF641,11766
LALBA,11767
CACNB3,11768
DHRS13,11769
TP53I13,11770
KMT2D,11771
CORO6,11772
RHEBL1,11773
TUBA1A,11774
TUBA1C,11775
ZNF610,11776
ZNF528,11777
ZNF701,11778
SERTAD3,11779
NCKAP5L,11780
RAB4B,11781
AQP2,11782
GPD1,11783
PROSER3,11784
CYP2S1,11785
AXL,11786
NFKBID,11787
TMC4,11788
ANKRD33,11789
LAIR1,11790
TTYH1,11791
LENG8,11792
CDC42EP5,11793
LAIR2,11794
TMEM145,11795
ZNF526,11796
TRAPPC9,11797
KIR3DL1,11798
NLRP7,11799
ZNF146,11800
ZNF283,11801
PPP1R14A,11802
SPINT2,11803
C19orf33,11804
YIF1B,11805
DNAAF3,11806
PSCA,11807
ATCAY,11808
LY6D,11809
DAPK3,11810
EEF2,11811
TMIGD2,11812
CHAF1A,11813
UBXN6,11814
HDGFL2,11815
PLIN4,11816
SEMA6B,11817
ZNF444,11818
NXN,11819
TLCD3A,11820
GLOD4,11821
MFSD3,11822
GPT,11823
KIFC2,11824
SLC43A2,11825
RILP,11826
SERPINF2,11827
WDR81,11828
SRR,11829
TSR1,11830
TRPV3,11831
HSD11B1L,11832
CYB5D2,11833
GGT6,11834
KLK1,11835
KLK4,11836
KLK2,11837
KLK5,11838
KLK6,11839
KLK11,11840
KLK13,11841
ZNF83,11842
KRT80,11843
KRT1,11844
ACER1,11845
OTUB1,11846
RCOR2,11847
ANGPTL4,11848
CD320,11849
SPRYD3,11850
IGFBP6,11851
SOAT2,11852
ZNF558,11853
CABP2,11854
NDUFV1,11855
CDK2AP2,11856
NUDT8,11857
TBX10,11858
PRDX2,11859
ZNF232,11860
MIS12,11861
CD300C,11862
CD300A,11863
TEKT1,11864
HID1,11865
MRPL58,11866
ATP5PD,11867
TMEM88,11868
EVPL,11869
SRP68,11870
MGAT5B,11871
TMC8,11872
TK1,11873
TMEM68,11874
CYP7A1,11875
GSDMA,11876
KRT24,11877
GHDC,11878
FAM234A,11879
SOST,11880
ZNF598,11881
RAB26,11882
MLST8,11883
E4F1,11884
DNASE1L2,11885
ECI1,11886
CASKIN1,11887
ABCA3,11888
KCTD5,11889
SRRM2,11890
ZNF597,11891
NLRC3,11892
SDHAF2,11893
DDB1,11894
VPS37C,11895
VWCE,11896
RAB3IL1,11897
BEST1,11898
FTH1,11899
BSCL2,11900
POLR2G,11901
SLC3A2,11902
PLAAT5,11903
SPINDOC,11904
ATG16L2,11905
C2CD3,11906
TRANK1,11907
TTC21A,11908
RPSA,11909
ENTPD3,11910
CTNNB1,11911
ULK4,11912
FADD,11913
LTBP3,11914
NAALADL1,11915
SAC3D1,11916
BATF2,11917
SLC22A11,11918
SF1,11919
MAP4K2,11920
MAJIN,11921
CCDC88B,11922
SCARA3,11923
PBK,11924
SCARA5,11925
PNOC,11926
COPS6,11927
PAFAH1B2,11928
ANKS3,11929
NUDT16L1,11930
KIAA1586,11931
RAB4A,11932
OR1F1,11933
OR2B2,11934
KCNJ4,11935
SETD5,11936
VASN,11937
FAM83B,11938
H3-4,11939
THAP9,11940
OR2C1,11941
RNF187,11942
HOOK3,11943
MAPK1IP1L,11944
DDIT4,11945
RBPJ,11946
LMBRD1,11947
ZCCHC4,11948
PTGDR,11949
TTC39C,11950
GLYCTK,11951
GNG4,11952
UBTD2,11953
POLR2J3,11954
NKIRAS2,11955
DNAJC7,11956
KCNV2,11957
IRF2BP2,11958
NT5DC2,11959
FOXI1,11960
UQCC5,11961
COA6,11962
KIF5C,11963
MGAT2,11964
BMI1,11965
THAP11,11966
MMADHC,11967
PDHB,11968
PXK,11969
H1-4,11970
PCMTD1,11971
KCTD6,11972
MPLKIP,11973
ACOX2,11974
FAM107A,11975
IRF2,11976
MOBP,11977
CX3CR1,11978
PPDPFL,11979
XIRP1,11980
INSM2,11981
DEGS2,11982
SCN11A,11983
ARF4,11984
SEPTIN2,11985
FILIP1L,11986
MFSD2A,11987
DTYMK,11988
TAP1,11989
ING5,11990
ATG4B,11991
BDKRB2,11992
MLKL,11993
RFWD3,11994
MTNR1A,11995
KCNG4,11996
RHOH,11997
KLHL30,11998
COG7,11999
CDC40,12000
STIP1,12001
SCNN1B,12002
HR,12003
TXNDC2,12004
RAB31,12005
REEP4,12006
TNXB,12007
LGI3,12008
SFTPC,12009
BMP1,12010
ATXN2L,12011
PHYHIP,12012
CCDC110,12013
POLR3D,12014
FEN1,12015
CAVIN2,12016
MTCL1,12017
GBX2,12018
HJV,12019
HEXIM2,12020
FNTA,12021
SERINC2,12022
MYL1,12023
TRAPPC11,12024
CHRM1,12025
COL3A1,12026
GFRA2,12027
ING2,12028
CDKN2AIP,12029
SNRNP48,12030
TMEM223,12031
SLC20A2,12032
DYNLRB2,12033
TMUB2,12034
ADAM29,12035
STAT3,12036
ZSWIM1,12037
ADAM9,12038
ADAM18,12039
GDNF,12040
MUCL3,12041
WFDC13,12042
AXIN2,12043
NDUFS5,12044
VWA3B,12045
ZNF30,12046
UGT3A2,12047
LRATD2,12048
LDLRAD4,12049
KCTD19,12050
SLC16A4,12051
IL7R,12052
TMEM208,12053
LRP1B,12054
WFDC12,12055
AHCYL1,12056
DNAJC21,12057
PKIG,12058
NPNT,12059
CA7,12060
FAM178B,12061
TSPY2,12062
SEMA4C,12063
CNNM3,12064
GSTM4,12065
TET2,12066
CXXC4,12067
TCTN2,12068
SHOX2,12069
PPIP5K1,12070
TSPAN5,12071
ABHD15,12072
ZBTB5,12073
CHTF8,12074
MAPDA,12075
LCMT2,12076
SNTB2,12077
IL12A,12078
ZNF507,12079
STX18,12080
NSG1,12081
ZBTB49,12082
GFM1,12083
OR13J1,12084
FSTL5,12085
DDX19A,12086
ATOH8,12087
SOX14,12088
ANKRD49,12089
SFTPB,12090
USP39,12091
TNIP2,12092
C2orf68,12093
TMEM150A,12094
RNF181,12095
VAMP5,12096
BTNL3,12097
LRRC28,12098
MAT2A,12099
PLA2G4F,12100
ENHO,12101
ZNF608,12102
SLC35G2,12103
INPP5D,12104
LETM1,12105
CTRB1,12106
CTRB2,12107
TRIM49,12108
TMEM129,12109
PPIC,12110
SPRY3,12111
CEP120,12112
STXBP6,12113
TM4SF20,12114
MFF,12115
GRM5,12116
LGALS9,12117
CPLX1,12118
PXDC1,12119
SIGLEC7,12120
NTSR2,12121
E2F6,12122
FEM1B,12123
COMMD8,12124
ATP5ME,12125
UQCRFS1,12126
SLC49A3,12127
COL4A3,12128
MAP2K1,12129
KLK7,12130
HNRNPH1,12131
IRS1,12132
MECP2,12133
VCX3A,12134
UPF3A,12135
ZBBX,12136
ACTBL2,12137
ROR2,12138
AR,12139
DHRSX,12140
VXN,12141
HSPBAP1,12142
ASMTL,12143
SLC25A6,12144
CHST14,12145
PARM1,12146
CSNK1G1,12147
FAM110B,12148
ODAD2,12149
AFAP1L2,12150
ZNF354A,12151
ATF5,12152
UBE2V2,12153
ZBTB43,12154
CPT1C,12155
PCSK9,12156
XPO6,12157
GSG1L,12158
MN1,12159
APEX2,12160
NSMCE1,12161
CCDC126,12162
IL13,12163
NPIPB12,12164
OR10G3,12165
RAB3B,12166
OR6F1,12167
CD2BP2,12168
RSPO1,12169
RGS14,12170
TBC1D10B,12171
LMAN2,12172
GCSAML,12173
RAB24,12174
PRELID1,12175
THBS3,12176
CA5B,12177
SLC50A1,12178
EFNA1,12179
CXCL10,12180
NPIPB3,12181
SH3TC2,12182
CXCL11,12183
ZRSR2,12184
NMD3,12185
ADRB2,12186
B3GALNT1,12187
GPRIN1,12188
HSPB3,12189
KCNAB1,12190
MRPL1,12191
SHE,12192
NR0B1,12193
PGM2,12194
STK32A,12195
IL1RAPL1,12196
P2RY12,12197
C22orf15,12198
OR5AU1,12199
MINAR1,12200
GP2,12201
SLC33A1,12202
SNUPN,12203
CRADD,12204
SIN3A,12205
ARL13B,12206
RNASE2,12207
RNASE3,12208
PTK2,12209
RSPH10B2,12210
PTAFR,12211
PTPN9,12212
RNASE6,12213
NPR1,12214
KCNK9,12215
CXCL8,12216
SCN9A,12217
RASSF6,12218
COL22A1,12219
SDC2,12220
CD52,12221
MMGT1,12222
SPRR1B,12223
SPRR1A,12224
TM2D2,12225
HTRA4,12226
PLEKHA2,12227
CLIC4,12228
SLC38A11,12229
GPR183,12230
CRCT1,12231
CCDC8,12232
METTL15,12233
ZNF280A,12234
MUC15,12235
CT55,12236
ZEB2,12237
GJB1,12238
PCBP1,12239
HINT1,12240
DTWD2,12241
VPREB1,12242
CLIC3,12243
INO80E,12244
BNC1,12245
DFFB,12246
NFU1,12247
ANTXR1,12248
GKN1,12249
CKAP2L,12250
C15orf40,12251
RAMAC,12252
PROKR1,12253
APLF,12254
BOLA2B,12255
RGPD8,12256
HIC2,12257
LUZP1,12258
HEXD,12259
DRD5,12260
BUB1,12261
SPNS1,12262
LRRC45,12263
CHRNA5,12264
MT1B,12265
CENPX,12266
AGPAT2,12267
ASPSCR1,12268
GP9,12269
FASN,12270
CNBP,12271
MT1E,12272
DUS1L,12273
GPS1,12274
RFNG,12275
DCXR,12276
ZNF32,12277
LDB2,12278
RAC3,12279
NRG4,12280
LIMS1,12281
TMEM266,12282
NLGN1,12283
TAPT1,12284
UGP2,12285
TAS2R1,12286
LINGO1,12287
HNRNPF,12288
BTD,12289
CSGALNACT2,12290
TACR3,12291
GSX1,12292
PCDH7,12293
ROBO1,12294
ONECUT1,12295
AVEN,12296
P2RY1,12297
CTNND2,12298
TRIM56,12299
MUC17,12300
AHSP,12301
WNT10B,12302
CALML6,12303
REPS2,12304
MUC3A,12305
SYAP1,12306
ITGAM,12307
PYDC1,12308
TPST1,12309
TM4SF4,12310
TOR1AIP2,12311
S100G,12312
TM4SF1,12313
OTUD3,12314
OTUD7A,12315
GUSB,12316
BRD3,12317
KLF13,12318
FRMPD4,12319
ZFPM2,12320
ZNF764,12321
ZNF747,12322
ZNF768,12323
TAS1R3,12324
TMEM42,12325
MAP3K2,12326
PUSL1,12327
SF3B5,12328
ZNF35,12329
TIGD4,12330
IFFO2,12331
NLGN2,12332
MYO7B,12333
CHD3,12334
TMEM154,12335
MYRIP,12336
ALCAM,12337
YWHAG,12338
UBE2E3,12339
CNTROB,12340
TRAPPC1,12341
ZPLD1,12342
KCNAB3,12343
SERPINA9,12344
FAM153A,12345
GPR37L1,12346
SIMC1,12347
TMEM192,12348
NSG2,12349
SPDYE5,12350
SERPINA6,12351
ZNF778,12352
NIPA1,12353
FOXD4,12354
GPR25,12355
UBE2E1,12356
HNRNPA3,12357
SIK2,12358
RNF150,12359
CCDC144A,12360
VGLL2,12361
HOXD4,12362
CHRNB1,12363
HOXD12,12364
GYPA,12365
USP38,12366
SLC16A5,12367
NANP,12368
ANKK1,12369
ADRA1B,12370
ADPRM,12371
FABP6,12372
PWWP2A,12373
USP50,12374
USP47,12375
PDCD6IP,12376
MRGPRX1,12377
ZNF212,12378
MRAP,12379
FAM161A,12380
ZNF282,12381
GLB1,12382
GON7,12383
FAXDC2,12384
CRTAP,12385
HSPB2,12386
CNGB3,12387
SLN,12388
ELP5,12389
CMTM8,12390
GABARAP,12391
LGALS9B,12392
STX8,12393
CDK1,12394
UBB,12395
NFRKB,12396
FABP4,12397
FRMPD2,12398
PRDM10,12399
B3GNT2,12400
FOS,12401
TMED10,12402
SETMAR,12403
SMAD1,12404
CST5,12405
CST2,12406
EMX2,12407
CST1,12408
SP7,12409
TCAF2,12410
SEMA3E,12411
LRRN2,12412
SLC30A1,12413
DCLK2,12414
ZNF804A,12415
GPRC5C,12416
TMEM182,12417
VSTM2A,12418
KRT8,12419
KRT78,12420
ADORA2B,12421
SDR9C7,12422
MGMT,12423
TMT1B,12424
KRT86,12425
HARS1,12426
NFXL1,12427
KRT75,12428
DENND5B,12429
CD14,12430
DNAJC18,12431
KRT6C,12432
RIOX1,12433
SPATA24,12434
RALGAPB,12435
PYM1,12436
MZB1,12437
KRT4,12438
SLC23A1,12439
KRT74,12440
NPAS2,12441
KRT72,12442
KISS1,12443
LONRF2,12444
NUDT9,12445
HSD17B13,12446
PA2G4,12447
COX7B2,12448
ELOVL6,12449
KRT83,12450
PFKFB3,12451
TMC7,12452
ARL6IP1,12453
SERPINB9,12454
SMAGP,12455
IRX1,12456
CDH2,12457
IRX2,12458
EMB,12459
SIX2,12460
DLGAP1,12461
STAT2,12462
NUDCD2,12463
IRF2BP1,12464
OR9K2,12465
HSPA4,12466
FOXA3,12467
SLC26A5,12468
COMMD5,12469
SGCD,12470
GTSF1,12471
ZNF16,12472
ARMC10,12473
RNF34,12474
ACYP2,12475
TRABD,12476
ATF7,12477
RASA4B,12478
SOCS6,12479
CAVIN4,12480
OR10A3,12481
ZNF296,12482
HOXB9,12483
TTLL6,12484
POLH,12485
SYT9,12486
KCNS3,12487
RBMXL2,12488
KIF5B,12489
GPR37,12490
AKAP13,12491
TPD52L3,12492
CDCA4,12493
OR10A4,12494
SDR16C5,12495
DYDC1,12496
OR10A2,12497
CHCHD7,12498
HTRA3,12499
FOXN2,12500
LMOD2,12501
BFSP2,12502
USP32,12503
CEL,12504
PPM1D,12505
GPR27,12506
MRFAP1L2,12507
PSG6,12508
KBTBD2,12509
RIOX2,12510
TRIAP1,12511
LSM3,12512
KIAA0232,12513
MTSS1,12514
TMEM43,12515
RNF139,12516
RPS9,12517
PLA2G1B,12518
CYTL1,12519
TSEN34,12520
TRH,12521
GSTA4,12522
MSANTD4,12523
NDUFA3,12524
OSCAR,12525
PAQR8,12526
NUDT6,12527
TANC2,12528
OR7G2,12529
TEX13B,12530
PKHD1,12531
OR1M1,12532
NCBP2L,12533
DNAJC24,12534
MBD3L1,12535
ZNF160,12536
PGK2,12537
ZNF415,12538
CAVIN3,12539
CEACAM3,12540
DCDC1,12541
HAS2,12542
PDGFD,12543
PLAC1,12544
DDI1,12545
S1PR1,12546
HS6ST2,12547
OR4D5,12548
PYGO1,12549
LRRC8E,12550
PKIA,12551
XKR6,12552
TSNARE1,12553
FPR2,12554
FPR1,12555
PATE1,12556
OR13H1,12557
FEZ2,12558
SOX7,12559
C8orf74,12560
C11orf24,12561
ALK,12562
KYAT1,12563
MTM1,12564
OBP2B,12565
TRMT61B,12566
INSR,12567
MFN1,12568
GIMAP8,12569
HSFX1,12570
NRTN,12571
KCNMB3,12572
FUT3,12573
KCNG3,12574
ATP6V0E2,12575
PRKCE,12576
OR2K2,12577
JAGN1,12578
RLN3,12579
TADA3,12580
SOCS5,12581
C1GALT1C1,12582
BBLN,12583
MORN4,12584
ZNF672,12585
ZNF692,12586
NAIF1,12587
RBKS,12588
OR2M4,12589
GRIK1,12590
MUC7,12591
OPRPN,12592
SMR3B,12593
TMEM126A,12594
TMEM126B,12595
TRIM8,12596
NETO2,12597
CSN3,12598
CLDN20,12599
CDC42BPG,12600
SCAND1,12601
JUNB,12602
FAM241B,12603
TMEM37,12604
UGT2B7,12605
LRG1,12606
SHCBP1,12607
SOSTDC1,12608
NPTX1,12609
FAM98B,12610
ZNF439,12611
ZNF440,12612
GAA,12613
CANT1,12614
KCNK3,12615
ZDHHC16,12616
CHST11,12617
EXOSC1,12618
PGAM1,12619
CHD7,12620
ESCO2,12621
KRT19,12622
KRT15,12623
LURAP1,12624
KRT38,12625
CLCN5,12626
TPPP,12627
KCND3,12628
APLN,12629
KRT13,12630
XAGE3,12631
KRT9,12632
PDE7B,12633
MRPL36,12634
ZNF581,12635
NAT1,12636
KRT20,12637
GLOD5,12638
KSR2,12639
ZNF524,12640
MCC,12641
KRT27,12642
ZBTB26,12643
CDK5R2,12644
DSEL,12645
POLR1C,12646
ASXL1,12647
OR1L6,12648
DLK2,12649
ZNF562,12650
ZNF318,12651
ZNF561,12652
WIPF2,12653
HOPX,12654
SPACA5B,12655
OR1L3,12656
NLRP5,12657
LRRC8C,12658
SPACA5,12659
RSL1D1,12660
LRRC8D,12661
MROH2B,12662
OR1L8,12663
PPID,12664
COL24A1,12665
ETFDH,12666
OR1N1,12667
RXFP1,12668
LPAR3,12669
PTGER4,12670
TBCA,12671
NEUROD2,12672
MAP6,12673
OTP,12674
ECEL1,12675
BCL2L1,12676
FGG,12677
FGA,12678
OR2AT4,12679
FGB,12680
PLRG1,12681
ZNF584,12682
DSCAM,12683
DNAI2,12684
NMUR1,12685
CLSTN1,12686
CXXC5,12687
ZNF274,12688
PIK3CD,12689
PTCRA,12690
SLC25A33,12691
ENC1,12692
SPSB1,12693
P2RY6,12694
BPTF,12695
S100Z,12696
ZIK1,12697
GPR82,12698
GPR34,12699
PLEKHG5,12700
ATF7IP,12701
LKAAEAR1,12702
RGS19,12703
TCEA2,12704
DEFB4A,12705
ANO5,12706
HDAC3,12707
SPATA46,12708
GPHN,12709
VAT1L,12710
TMEM51,12711
CAMTA1,12712
LGALS4,12713
LRRC34,12714
PAH,12715
AFG2B,12716
GATM,12717
SYCE1,12718
NXNL1,12719
RASGRP4,12720
NHLH1,12721
SLFNL1,12722
BCL2,12723
RHNO1,12724
CTPS1,12725
UTF1,12726
KNDC1,12727
WDR87,12728
METTL18,12729
CFAP46,12730
COL8A2,12731
PWWP2B,12732
ZNF540,12733
ANGPTL7,12734
FBXL14,12735
EXOSC10,12736
ZNF570,12737
NINJ2,12738
MLLT3,12739
FAM90A1,12740
RRM2,12741
TRAPPC12,12742
IFNB1,12743
RPS21,12744
C3AR1,12745
MRM3,12746
PTEN,12747
RPS7,12748
PRND,12749
RNASEH1,12750
PRNP,12751
KLF17,12752
ADRA1D,12753
FRMD5,12754
AQP4,12755
CYP4F11,12756
TLN2,12757
LGALS9C,12758
TVP23B,12759
FBXW10,12760
ZNF217,12761
OR10H2,12762
SRGAP2C,12763
SCG2,12764
ATPAF2,12765
CYP4F22,12766
FOXB1,12767
PPIH,12768
DRC3,12769
ZNF57,12770
SHLD1,12771
JMJD1C,12772
LDHAL6B,12773
SYNPO,12774
ZNF556,12775
MAL,12776
ZNF554,12777
RAB33B,12778
THOP1,12779
REG3A,12780
GAP43,12781
REG1B,12782
EPHX4,12783
LAMB2,12784
USP19,12785
QARS1,12786
ORMDL3,12787
SERF1A,12788
KLF11,12789
LRRC15,12790
SMN1,12791
EIF2AK3,12792
SPMIP9,12793
MOB3A,12794
KRCC1,12795
NME6,12796
CYCS,12797
CD8B,12798
SLFN12,12799
CALB2,12800
SLC9C1,12801
OR1A1,12802
LCE1D,12803
FRMD3,12804
SNTB1,12805
MTBP,12806
TEFM,12807
MRPL13,12808
MALT1,12809
PRL,12810
ISG20,12811
MBOAT1,12812
ID4,12813
OR4X2,12814
GPR22,12815
CXCR6,12816
CEBPB,12817
AZU1,12818
TPSAB1,12819
ATOH1,12820
PAIP1,12821
CLEC7A,12822
C5orf34,12823
C1QTNF4,12824
NEGR1,12825
ZNF131,12826
MACROD2,12827
DPAGT1,12828
BSG,12829
HINFP,12830
OR10V1,12831
CERS6,12832
SPTLC3,12833
COPRS,12834
TP53RK,12835
B3GALT1,12836
OR5A1,12837
CLEC12A,12838
BPGM,12839
POP7,12840
ALG14,12841
SUCLG2,12842
STARD5,12843
CSDC2,12844
RCAN2,12845
IL16,12846
ABCG4,12847
GNB2,12848
CFAP53,12849
OR5B12,12850
OR5B2,12851
MCRIP2,12852
NHERF4,12853
C2CD2L,12854
OR9I1,12855
ARNT2,12856
GNG12,12857
PRSS27,12858
MYOZ2,12859
SYNPO2,12860
DNAJB7,12861
CLP1,12862
INSL5,12863
EFCAB3,12864
TTC36,12865
RSPH9,12866
COPS9,12867
GTPBP2,12868
FGGY,12869
IL17D,12870
OR5AR1,12871
FUT9,12872
TCEAL1,12873
ZNF24,12874
MANEA,12875
RAB40A,12876
MAB21L4,12877
AGXT,12878
OR8J1,12879
AFF1,12880
ACOT12,12881
FIBP,12882
CARNS1,12883
OR10H5,12884
BANP,12885
PPP1CA,12886
HCFC1,12887
CTSW,12888
NIPAL4,12889
MUCL1,12890
SNTG2,12891
FNDC9,12892
PDE3A,12893
RASGRP1,12894
KLHL6,12895
CHCHD1,12896
MRPL52,12897
SMPDL3A,12898
RND1,12899
RAD9A,12900
EFEMP2,12901
OR10AD1,12902
AGAP5,12903
WASHC2C,12904
TMEM134,12905
ZMAT3,12906
ZFAND4,12907
THEMIS,12908
MOS,12909
ZNF738,12910
SLFN11,12911
GARIN2,12912
CCL19,12913
CORO1B,12914
FUT10,12915
LRRC20,12916
MUS81,12917
PURG,12918
TMEM217,12919
OR4D9,12920
ZNF596,12921
COL6A5,12922
CFL1,12923
TMCC1,12924
NAA16,12925
OR5B3,12926
EFCAB12,12927
PSME3IP1,12928
RAB43,12929
FADS6,12930
ZNG1A,12931
HOXC5,12932
RAB37,12933
DCP2,12934
SNX32,12935
RPL38,12936
CYP7B1,12937
OVOL1,12938
RARG,12939
CES4A,12940
CES3,12941
SSH3,12942
CES2,12943
PDP2,12944
SP3,12945
KRT2,12946
DMXL1,12947
METAP1D,12948
ZNF621,12949
EGFL7,12950
NADSYN1,12951
DHCR7,12952
LVRN,12953
NBEA,12954
RNASEH2C,12955
MYEOV,12956
ANKRD13D,12957
MRGPRF,12958
MYD88,12959
MRGPRD,12960
OXSR1,12961
SLC22A13,12962
PHF8,12963
LCLAT1,12964
ADH6,12965
XKR3,12966
FRG2C,12967
KAT5,12968
SH3RF3,12969
GXYLT2,12970
HPSE2,12971
DCAKD,12972
ARPP21,12973
TADA2B,12974
CFAP184,12975
GRK2,12976
RELA,12977
EVC2,12978
ZNF680,12979
HECTD4,12980
FAM222B,12981
BNC2,12982
RXFP4,12983
HPSE,12984
COQ2,12985
CCDC63,12986
HSPA6,12987
TRMT112,12988
LRRN3,12989
KDM2A,12990
ACSM6,12991
ADCK5,12992
MRPL57,12993
NOC3L,12994
ESRRA,12995
RHOD,12996
ADAMTS20,12997
COMMD1,12998
RAPH1,12999
MTX1,13000
ADCY5,13001
PARP14,13002
CYSLTR1,13003
PARP15,13004
CKS1B,13005
ABCD2,13006
ABLIM3,13007
MAB21L3,13008
TUBB8B,13009
MFSD4B,13010
VANGL1,13011
GLRX,13012
IQCB1,13013
SYT12,13014
GOLGB1,13015
C11orf86,13016
LIPM,13017
GPR151,13018
DMRT2,13019
ZNF483,13020
PLAC8L1,13021
SLC2A14,13022
GPR137,13023
SNCG,13024
MMRN2,13025
MZT2A,13026
TNKS,13027
ZNF449,13028
ZBTB21,13029
PPP1R3B,13030
GPR148,13031
STOX2,13032
MAP3K11,13033
TRIB1,13034
CST9,13035
KCNK7,13036
SFT2D3,13037
C1QB,13038
NDNF,13039
IQCF1,13040
OLR1,13041
GLIPR1L1,13042
DAG1,13043
INSM1,13044
DAB1,13045
ARV1,13046
NAA20,13047
IHO1,13048
RNASE8,13049
SAA1,13050
MICOS10,13051
EHBP1L1,13052
THAP2,13053
TMEM196,13054
RNF26,13055
PPP1R14B,13056
ZNRD2,13057
AGR3,13058
SMARCC1,13059
ZNF417,13060
PTPRM,13061
FKBP2,13062
VEGFB,13063
PEAK1,13064
TNFRSF10D,13065
MST1,13066
TNFRSF10C,13067
GMPPB,13068
MOB1B,13069
ZNF622,13070
CSPG4,13071
SNX33,13072
CIMIP2C,13073
NABP1,13074
ADGRF3,13075
NLRP13,13076
CHD2,13077
XCR1,13078
CCDC106,13079
CCR9,13080
CEP83,13081
SULT1B1,13082
NUDT4,13083
PC,13084
UGT2A1,13085
SCAI,13086
GPRC6A,13087
NMNAT1,13088
LRFN4,13089
TRAPPC3L,13090
APOBEC4,13091
SLC19A1,13092
HSPB7,13093
RCE1,13094
UQCRH,13095
