Gene,Modality,Importance
FDX1,CRISPR,3.91586985420587e-05
ARAP1,Expression,3.915370251148785e-05
IREB2,Expression,3.91329600052868e-05
RBM3,Expression,3.911611819249844e-05
UBE3A,CRISPR,3.90524944490966e-05
TMED2,CRISPR,3.904056566131249e-05
LPIN1,Expression,3.902045502326712e-05
TSSK6,CRISPR,3.90115606004194e-05
SLFNL1,CRISPR,3.894487684311545e-05
EXOC4,CRISPR,3.892489288779053e-05
CWC25,CRISPR,3.885716408867658e-05
PCNX1,Expression,3.878269684760061e-05
KLHDC4,CRISPR,3.874007034056173e-05
DDX11,CRISPR,3.867039462712572e-05
ACTR5,CRISPR,3.864071067115737e-05
NQO1,Expression,3.86009380748498e-05
LAMB2,Mutation,3.857494643652898e-05
WDR13,Expression,3.846006977427047e-05
TMEM80,Expression,3.8455535922231015e-05
CUL3,CRISPR,3.845291494774633e-05
AK3,Expression,3.844657625640947e-05
RBM15,CRISPR,3.841766733271483e-05
CNBP,CRISPR,3.8354370864632345e-05
P2RX7,CRISPR,3.833298682933376e-05
PRRC2A,CRISPR,3.828491440447303e-05
LYAR,Expression,3.824696950109284e-05
CFAP20,CRISPR,3.821950766921648e-05
PHACTR2,Expression,3.820880674821769e-05
ZNF701,Expression,3.8174428587034e-05
PABIR3,Expression,3.808291151816128e-05
FAM78B,Expression,3.807688191712102e-05
KDELR2,Expression,3.806332657997784e-05
TMEM243,Expression,3.7985757979082586e-05
NOMO1,Expression,3.795650791314763e-05
TMED9,CRISPR,3.784183066393479e-05
CCDC142,CRISPR,3.7769439188040885e-05
MORC3,Expression,3.7759082501615927e-05
SIGLEC11,CRISPR,3.773784239258161e-05
COQ3,CRISPR,3.769347849152742e-05
PNO1,Expression,3.76414661136765e-05
ULBP2,Expression,3.761731447353868e-05
PSME3,CRISPR,3.761053177767172e-05
COLGALT1,Expression,3.760996737187494e-05
NME3,Expression,3.75751090457496e-05
APBA3,Expression,3.757254048243954e-05
FAM186A,Expression,3.756989513995415e-05
FBLIM1,CRISPR,3.756523215993409e-05
CEPT1,CRISPR,3.756398606343699e-05
PGLS,CRISPR,3.754908435531997e-05
TIRAP,Expression,3.754862558833112e-05
SNRNP200,Expression,3.750629567759023e-05
IFT70B,Expression,3.74977444957684e-05
RAB5A,CRISPR,3.744570674475377e-05
USPL1,Expression,3.741730230912453e-05
GAS7,Expression,3.741484658487516e-05
AKIRIN1,CRISPR,3.7411225756765466e-05
ZNF638,CRISPR,3.738964709118618e-05
CCL7,CRISPR,3.734702438390047e-05
DTD1,CRISPR,3.734569888529752e-05
EPC1,Expression,3.734419462302836e-05
RBBP7,Expression,3.729554414176264e-05
OSBPL5,Expression,3.728883584426765e-05
FBXO47,CRISPR,3.727979805096633e-05
PDZK1IP1,CRISPR,3.7257999575447166e-05
PPP6C,CRISPR,3.723720280088068e-05
IER2,Expression,3.721525338954842e-05
GPBP1,Expression,3.720582826912692e-05
PTBP2,Expression,3.718728943791498e-05
UCP2,Expression,3.717508785125127e-05
TIMM44,Expression,3.715991810860993e-05
TRAF3IP2,Expression,3.709744955603335e-05
DNAJC16,CRISPR,3.706690953863949e-05
SLC19A1,Expression,3.702809337157591e-05
CREB1,Expression,3.70166803180003e-05
IL11,Expression,3.696867297557664e-05
ANKRD36,Expression,3.696704102819049e-05
BDNF,Expression,3.6909528708700506e-05
IRS2,CRISPR,3.688712768709915e-05
SMOX,Expression,3.686872454260906e-05
NTF4,CRISPR,3.678503883140107e-05
CKAP4,Expression,3.676347677490966e-05
PSMA2,Expression,3.675670329241179e-05
TCHP,Expression,3.6733539372913455e-05
TMEM229B,CRISPR,3.664561492102809e-05
AK5,CRISPR,3.660757695516268e-05
PHF23,CRISPR,3.659964853779775e-05
ORAI1,Expression,3.659388690361923e-05
TNFRSF14,Expression,3.650282736385732e-05
PITPNM3,Expression,3.646349613840685e-05
FHL2,Expression,3.6319624563083735e-05
TTC12,Expression,3.630333460325969e-05
TTC7B,Expression,3.624549714234698e-05
RAP1A,CRISPR,3.623588698225306e-05
COX7B,CRISPR,3.622118929224635e-05
MARCKSL1,CRISPR,3.6154675434146405e-05
SUOX,CRISPR,3.613579032984828e-05
APOBEC2,CRISPR,3.613572215276592e-05
GPBP1,CRISPR,3.611234460072382e-05
SOX7,Expression,3.6018573305722685e-05
AAMDC,Expression,3.6004677344950375e-05
CELF1,Expression,3.6003724241069434e-05
NKAPD1,CRISPR,3.600107525438437e-05
TMEM183A,Expression,3.5982972854956176e-05
RPS18,Expression,3.594570338239501e-05
SMPDL3B,Expression,3.588581908068635e-05
C2orf49,CRISPR,3.587975193209811e-05
SIK2,Expression,3.586926140477465e-05
TAB1,Expression,3.585433202086645e-05
NPEPL1,Expression,3.5850842127405126e-05
PLEKHB2,Expression,3.577952703156996e-05
SDF2L1,CRISPR,3.577719125166578e-05
TNPO3,Expression,3.577249118360994e-05
DHX9,Expression,3.577145227384915e-05
RTL8C,Expression,3.573484592181266e-05
METAP1,CRISPR,3.569657801922526e-05
PLEKHB1,Expression,3.567167558492276e-05
SLC35D2,Expression,3.563356239475234e-05
ZMAT5,Expression,3.559228839732761e-05
ZNG1E,Expression,3.5543791479527786e-05
GALNT1,Expression,3.551258062825847e-05
SLMAP,CRISPR,3.54847525238504e-05
TMEM35B,Expression,3.5451591748110016e-05
DYNC1LI2,CRISPR,3.544298259756965e-05
UTP14A,CRISPR,3.535906259151412e-05
MOB2,Expression,3.529986264219522e-05
TXNDC9,Expression,3.5281349583999006e-05
GART,Expression,3.525922001826618e-05
TUBB6,Expression,3.5234430234556865e-05
CDK17,Expression,3.5233308243257145e-05
TAF5L,CRISPR,3.5226513458253764e-05
USP42,Expression,3.522116420960104e-05
CDK6,CRISPR,3.5175872901944324e-05
EDEM2,Expression,3.51639797038119e-05
CHRNB1,Expression,3.5143071634955955e-05
SEMA3F,CRISPR,3.513953749127869e-05
TRNAU1AP,Expression,3.5119636970485594e-05
PXN,CRISPR,3.511831272626334e-05
ZSWIM3,Expression,3.5111602575266834e-05
LRIT3,Expression,3.510441328985649e-05
PLPP3,Expression,3.508030090192973e-05
SBK1,CRISPR,3.506663636364194e-05
LIAS,CRISPR,3.502729973865529e-05
NPFF,Expression,3.501510052250576e-05
RAP1B,Expression,3.4971517901243946e-05
ARC,Expression,3.495702411841995e-05
CNTNAP1,CRISPR,3.495676499138425e-05
ATG5,Expression,3.495011774895e-05
SGPL1,Expression,3.49490570914974e-05
FIP1L1,Expression,3.494264611566558e-05
ARL5C,CRISPR,3.494081592466561e-05
VPS4A,CRISPR,3.492311699299056e-05
CAMK2N2,Expression,3.489740614758448e-05
NDUFC1,Expression,3.4878084657336826e-05
SLC6A17,CRISPR,3.479833466089188e-05
G3BP2,Expression,3.474562675236014e-05
FUT2,CRISPR,3.468448015746856e-05
DHX35,CRISPR,3.466632032016434e-05
HSPA1B,Expression,3.46593716034952e-05
SAMD9L,Expression,3.464187373350631e-05
COMMD1,Expression,3.460632171589404e-05
PUS7,Expression,3.4536864040708735e-05
F8,Expression,3.4521237079230424e-05
PRSS12,Expression,3.450891598631074e-05
MBTPS2,CRISPR,3.443988302584526e-05
FMO1,CRISPR,3.440746023660364e-05
ILF3,Expression,3.440073067536527e-05
DNM1L,Expression,3.437108469307295e-05
KDF1,CRISPR,3.43004145682957e-05
RABL2B,Expression,3.4273352527318625e-05
TMED5,CRISPR,3.426034509798295e-05
TRNP1,CRISPR,3.425700176214872e-05
DNAJB12,CRISPR,3.422599075109105e-05
ENO2,Expression,3.4217011701505624e-05
STEAP1,Expression,3.4180630372668874e-05
DHX36,Expression,3.415570042397753e-05
NMNAT1,CRISPR,3.4152406793034175e-05
CENPB,CRISPR,3.414402877144389e-05
CPED1,Expression,3.4127992514384244e-05
FANCG,Expression,3.4092992948659525e-05
RHOC,CRISPR,3.407027586130952e-05
UST,Expression,3.400734386280288e-05
ENDOG,CRISPR,3.40050454366977e-05
TPM2,CRISPR,3.39429359728672e-05
ZNF491,CRISPR,3.394224857821832e-05
PPP2R5B,Expression,3.3926670670794054e-05
OSBPL11,Expression,3.390590511221859e-05
TBL3,Expression,3.387674375368269e-05
EFCAB2,Expression,3.387624851882288e-05
IMMT,CRISPR,3.385682520476029e-05
TEX9,CRISPR,3.383859564856552e-05
PHACTR4,Expression,3.3838076906326146e-05
ANP32E,CRISPR,3.381816788421888e-05
CFL2,Expression,3.381136362515726e-05
LYRM2,CRISPR,3.378204829137623e-05
PIGY,Expression,3.376259762024623e-05
UQCC2,CRISPR,3.372954093169335e-05
WDR26,CRISPR,3.372579105108689e-05
KLHDC9,Expression,3.370813015034929e-05
PTPN14,Expression,3.36328626222477e-05
CERS5,Expression,3.36177200175551e-05
RABIF,Expression,3.359721006634097e-05
ARHGEF7,CRISPR,3.356231836465602e-05
STK36,Expression,3.3549242611803104e-05
CRPPA,Expression,3.3542966706917104e-05
GEMIN6,Expression,3.350187678840936e-05
ATF7,CRISPR,3.349075379775125e-05
RGPD5,Expression,3.348608169582879e-05
SEC16A,Expression,3.3473006082677605e-05
POLR2J,Expression,3.344923977148669e-05
RPN2,CRISPR,3.3418557065972226e-05
FTSJ3,Expression,3.341000430910647e-05
TPH2,CRISPR,3.340132082145207e-05
AXL,Expression,3.3388895394901405e-05
MIIP,Expression,3.3374767713215864e-05
LRCH1,Expression,3.3328980540337724e-05
HMGXB3,Expression,3.3298359980825875e-05
RALBP1,CRISPR,3.327812004578108e-05
TSNAXIP1,Expression,3.327532040277027e-05
STEAP3,Expression,3.327476337712473e-05
CIMIP2A,CRISPR,3.324776188333141e-05
FHL3,Expression,3.323789641435077e-05
FH,CRISPR,3.323489421418153e-05
CDR2L,Expression,3.321564086411441e-05
ARID1B,CRISPR,3.320083912745227e-05
VTI1B,CRISPR,3.316756459344037e-05
ZNF655,CRISPR,3.3154428388304615e-05
TTBK2,Expression,3.315300481913025e-05
KDM1A,CRISPR,3.313206561553111e-05
L1CAM,Expression,3.312624487532998e-05
MRPL12,CRISPR,3.3093827967602184e-05
CMAS,Expression,3.307585120321502e-05
GNPAT,Expression,3.305447681232156e-05
SLX9,Expression,3.301046550304918e-05
TOR2A,CRISPR,3.300855859515394e-05
NFKB2,CRISPR,3.3005934628566475e-05
DDN,CRISPR,3.299466193812068e-05
PHF19,Expression,3.296239074616796e-05
SIAE,Expression,3.2906409712655966e-05
DBR1,Expression,3.2905259788086026e-05
KIAA1671,Expression,3.288130989860552e-05
SLC26A8,CRISPR,3.2880377426735146e-05
GCN1,CRISPR,3.287884954795352e-05
SPECC1L,CRISPR,3.285067982968038e-05
CTSE,Expression,3.28050632616329e-05
MRPL55,Expression,3.2766402809472603e-05
FRRS1,Expression,3.275114620209724e-05
TUG1,Expression,3.2670739447353565e-05
EFR3A,Expression,3.264082889853799e-05
CHUK,CRISPR,3.264057412264476e-05
SMARCA4,CRISPR,3.2608250387449595e-05
TUBG2,CRISPR,3.2602911211608064e-05
PSTPIP2,Expression,3.253000404296804e-05
LMBRD1,Expression,3.252540252289757e-05
UFM1,CRISPR,3.249711304023537e-05
CCDC74B,CRISPR,3.2491777738821456e-05
GJC3,CRISPR,3.24903806462232e-05
SETD6,Expression,3.245041053324355e-05
HERPUD2,CRISPR,3.242867281787537e-05
PIGH,CRISPR,3.2411156883882694e-05
LYPD1,Expression,3.240555977516045e-05
MSANTD4,Expression,3.2391714085947886e-05
PTCD1,CRISPR,3.237759968822436e-05
FAM110C,Expression,3.234366922231529e-05
TCEAL9,CRISPR,3.231223790596898e-05
CITED4,Expression,3.231058541542415e-05
PIK3CA,Expression,3.229882626365593e-05
PIGA,Expression,3.229069076831161e-05
SLC38A9,Expression,3.22578263645117e-05
CYB5B,CRISPR,3.223153143781775e-05
CPT1C,Expression,3.2229930319672935e-05
RNASEH1,CRISPR,3.222661500750368e-05
LGR4,Expression,3.222288310637661e-05
ZFC3H1,CRISPR,3.22083747396467e-05
STK35,Expression,3.2187249910135746e-05
DMC1,Expression,3.216996974341176e-05
AMER1,Expression,3.21395857203419e-05
NCOA5,CRISPR,3.212235907864462e-05
NSUN6,Expression,3.21164804807251e-05
DGCR6,CRISPR,3.211417651892209e-05
ABHD4,Expression,3.210900464685775e-05
TRMT10A,Expression,3.204487439222686e-05
MRPL54,Expression,3.2029717610189703e-05
BEAN1,Expression,3.201450842291481e-05
PAPPA,CRISPR,3.199978178771068e-05
AARS2,Expression,3.1992182222045634e-05
DDX51,Expression,3.197528957941724e-05
SGF29,CRISPR,3.197252711369165e-05
FAM229A,CRISPR,3.194743302599876e-05
COG4,CRISPR,3.193407093665619e-05
PRDM4,Expression,3.193204341421281e-05
DSC2,Expression,3.191231132989295e-05
SP2,Expression,3.190545624803772e-05
UTP3,CRISPR,3.178534979001607e-05
CORO1A,CRISPR,3.1780976339562546e-05
MIER3,Expression,3.177762321963774e-05
H2AC25,Expression,3.1758520851811655e-05
MAP7,CRISPR,3.174009154920355e-05
ATG2B,Expression,3.1731403059892474e-05
SNX7,CRISPR,3.170853760392029e-05
LENG1,CRISPR,3.169054427791655e-05
LRRC8E,Expression,3.165964468149664e-05
RGS5,Expression,3.161815374177007e-05
IQCE,Expression,3.1608999534870405e-05
LTF,CRISPR,3.1602587042199845e-05
GK5,Expression,3.15496200066897e-05
ZNF385A,Expression,3.144627327958021e-05
PSMB10,Expression,3.144576861556126e-05
PCGF1,Expression,3.1433968718061085e-05
PLA2G6,Expression,3.141781776742119e-05
SLC44A3,CRISPR,3.141407989420133e-05
DPF2,CRISPR,3.139613865005978e-05
FOS,Expression,3.139337335821439e-05
ALDH1A1,Expression,3.138481388233105e-05
ABHD3,CRISPR,3.138024637670124e-05
MMP13,Expression,3.136095628579548e-05
RAB11FIP4,Expression,3.131830813461187e-05
COPS3,CRISPR,3.130899893134159e-05
CLTB,CRISPR,3.1281126655620515e-05
DCAF4,CRISPR,3.1259487365993056e-05
DNAAF19,Expression,3.122409693812047e-05
MARCHF3,Expression,3.122190452613393e-05
CRTC2,Expression,3.1218636703765955e-05
UNK,Expression,3.12061396788647e-05
DNTTIP2,Expression,3.119663207713493e-05
CAMK1,Expression,3.1181238068732146e-05
ADIPOR2,Expression,3.116529319201527e-05
BMP1,Expression,3.1134384394157784e-05
UCHL5,CRISPR,3.111967731993476e-05
NUDT22,Expression,3.108016476920373e-05
TANGO2,Expression,3.1040667262899056e-05
GFOD1,Expression,3.102088934819274e-05
THEM4,Expression,3.101891980302654e-05
LARS2,CRISPR,3.098167010175609e-05
RPIA,CRISPR,3.095216856737223e-05
NCS1,Expression,3.086494046980351e-05
RPS6KB1,CRISPR,3.0857970654939136e-05
DDX47,Expression,3.0839432237449745e-05
IL12A,Expression,3.083153086987502e-05
PUM2,Expression,3.08033394915787e-05
IZUMO4,Expression,3.080060276013709e-05
CCDC137,CRISPR,3.078913978523935e-05
LYPD2,CRISPR,3.0766552138696034e-05
CORO6,Expression,3.074842586797219e-05
HDAC4,Expression,3.071935485978677e-05
KANSL3,Expression,3.0659327830379446e-05
TMEM25,Expression,3.063201589082184e-05
MID1IP1,Expression,3.060904803630984e-05
VPS9D1,Expression,3.0599923082597945e-05
DHRS1,CRISPR,3.0595975613563394e-05
TXNL4B,CRISPR,3.0590236591216294e-05
LMO4,Expression,3.058361831782937e-05
TMEM33,Expression,3.056914436332984e-05
ZNF629,Expression,3.054746553199061e-05
TMEM185A,Expression,3.052537075926327e-05
FBXL15,Expression,3.050033139720256e-05
FAM98A,Expression,3.0499046635363652e-05
ALG8,CRISPR,3.0480189919173347e-05
CLIC5,Expression,3.0475285198336276e-05
ANKRD13A,Expression,3.0433764308226943e-05
CAMLG,Expression,3.042049014666447e-05
FCHSD2,Expression,3.041348272611815e-05
CPS1,Expression,3.040536641171888e-05
REPIN1,Expression,3.039123586498552e-05
ADI1,Expression,3.036924376352015e-05
CYB561D1,CRISPR,3.0343658807235064e-05
GPR176,Expression,3.030879798600596e-05
ZNF516,Expression,3.027206243873028e-05
ANXA6,Expression,3.026414377307301e-05
DOT1L,Expression,3.023397117206018e-05
MT-ND2,Expression,3.0214359503343245e-05
BUD23,Expression,3.019319472641889e-05
RASSF8,Expression,3.017022610980337e-05
EMC6,Expression,3.016941810492994e-05
SULT1A1,CRISPR,3.0168536049566955e-05
NBPF9,Expression,3.0131331287540346e-05
DIPK2A,Expression,3.0094776435152663e-05
DLD,Expression,3.009028786667918e-05
PRPF38A,Expression,3.0049397921831797e-05
CILP2,Expression,3.0021471743057428e-05
NSMF,Expression,3.001765976956353e-05
RBM42,CRISPR,3.000704186936156e-05
ARRB2,Expression,2.9973469478952143e-05
CHPF,Expression,2.9965463184717203e-05
BCAS1,Expression,2.996371877337078e-05
TMEM167B,Expression,2.9947720222791514e-05
NUDCD1,CRISPR,2.992984939642217e-05
SH2D2A,Expression,2.9920773187407415e-05
MITD1,CRISPR,2.991732378490125e-05
TNFRSF1B,Expression,2.9888180293021448e-05
SLC25A39,CRISPR,2.9885778240349537e-05
HAUS8,CRISPR,2.98838004920018e-05
CLU,Expression,2.9847838239693048e-05
TMEM68,Expression,2.9776883442006765e-05
PUM2,CRISPR,2.976400409778559e-05
MRPL28,Expression,2.9761911921002777e-05
ASIC1,Expression,2.9760396538704785e-05
ELAVL1,Expression,2.9760308310767897e-05
TRIM29,Expression,2.9739642058173224e-05
CBX5,Expression,2.9645946302909627e-05
UNC5B,Mutation,2.9586454563468576e-05
MRPL51,Expression,2.955798212083878e-05
ASPH,Expression,2.9549923192757583e-05
RGL2,Expression,2.95060386448522e-05
TM9SF4,CRISPR,2.9470663263070152e-05
H4C3,CRISPR,2.94626771032342e-05
ACSL3,CRISPR,2.9442691149133575e-05
ITGB5,Expression,2.9414278356695874e-05
ZNF781,Mutation,2.9413259056855165e-05
TMTC2,Expression,2.9410384309894283e-05
NAIP,Expression,2.937749663807244e-05
G3BP1,CRISPR,2.937091451848689e-05
ANO8,CRISPR,2.9349073637714426e-05
CSK,Expression,2.9348433094287864e-05
TMEM256,Expression,2.9339426119709727e-05
VIM,Expression,2.932733532631691e-05
PHF20,Expression,2.9320883828991155e-05
VMA22,Expression,2.928572974805309e-05
VTI1A,Expression,2.9282085613950488e-05
ZNF532,CRISPR,2.9275017943551454e-05
RNF6,Expression,2.926233132387162e-05
EMC1,Expression,2.925337073115542e-05
RAB11A,Expression,2.924579979460089e-05
FURIN,Expression,2.923648741928485e-05
ADPRM,Expression,2.9233284820255088e-05
LIG1,Expression,2.920990629089115e-05
FZD4,Expression,2.9206681078604804e-05
PLEKHN1,CRISPR,2.9159765121338787e-05
DENND1A,Expression,2.9131941633061027e-05
PDGFB,Expression,2.9127857041658536e-05
VOPP1,Expression,2.911029643822656e-05
CDC42BPG,CRISPR,2.908585246132095e-05
PIP4K2C,Expression,2.907298325705992e-05
VMAC,Expression,2.9055374273902474e-05
ZNF519,Expression,2.9052967608949835e-05
HS6ST1,CRISPR,2.9018602495851616e-05
NPEPPS,CRISPR,2.9002233287872508e-05
KLF7,CRISPR,2.899450976984852e-05
ALDH6A1,CRISPR,2.8984970099906888e-05
LENG8,Expression,2.8977728954170914e-05
PAFAH1B1,Expression,2.8967831288942294e-05
VWA3B,Mutation,2.8960216838277108e-05
TMC6,Expression,2.895192284445055e-05
ZNF362,Expression,2.8949715738930665e-05
SPIC,CRISPR,2.890621297804686e-05
PISD,CRISPR,2.8888271229436163e-05
ICE1,Expression,2.887134777476855e-05
DDIAS,Expression,2.884229285015184e-05
ZNF488,Expression,2.882899581201249e-05
RPL10,Expression,2.8792773431029435e-05
AQP6,CRISPR,2.878645669544137e-05
ARMCX4,Expression,2.876409477313635e-05
RPS27,Expression,2.8731290800225283e-05
SMCHD1,CRISPR,2.873082164986144e-05
PHB1,Expression,2.8726736310816845e-05
ABHD17C,Expression,2.871528249842662e-05
SMC5,Expression,2.865168945543011e-05
SDHD,Expression,2.8643334832012523e-05
LRRC3C,CRISPR,2.863294004136716e-05
PRELID3B,Expression,2.862030765470161e-05
CLDN11,Expression,2.859781149096026e-05
TCOF1,Expression,2.859634795918377e-05
NVL,Expression,2.8578044938641617e-05
COX4I1,Expression,2.8560955703587108e-05
MYO3B,CRISPR,2.856049151877879e-05
LARP1,CRISPR,2.8558138253870344e-05
FPGS,Expression,2.8553817508274515e-05
FGFR1OP2,CRISPR,2.8523181761923175e-05
DRC3,Expression,2.8507846271129e-05
HSCB,Expression,2.8497796733935017e-05
UNC13D,Expression,2.8483383819904683e-05
ITGBL1,Expression,2.847155680017188e-05
PPP1R12B,Expression,2.8461670181821524e-05
AREL1,CRISPR,2.846124887522723e-05
CACNB1,CRISPR,2.845623108111573e-05
HNRNPH1,Expression,2.84301959903092e-05
GPX2,Expression,2.841346702404708e-05
PIM1,CRISPR,2.8378847215050375e-05
GPX4,Expression,2.8371916181834097e-05
MIIP,CRISPR,2.837068804994587e-05
DNM3,Expression,2.8368012462497492e-05
ZNF695,CRISPR,2.8364572479975752e-05
BUD13,CRISPR,2.8363831766901204e-05
NDUFB6,CRISPR,2.835227741356263e-05
UBE2C,CRISPR,2.8342198433184744e-05
HSPA6,CRISPR,2.834085262888864e-05
FBXO21,CRISPR,2.8322997666639163e-05
AAGAB,Expression,2.8305372289045475e-05
STH,CRISPR,2.8279056082464747e-05
ZNF335,Expression,2.8255997773147656e-05
MRFAP1L2,Expression,2.8242535600642025e-05
SPINDOC,Expression,2.8218814329270255e-05
FAM83H,CRISPR,2.821409290723793e-05
SMARCD1,CRISPR,2.8195210123363604e-05
HES1,Expression,2.817495905611549e-05
P2RY2,Expression,2.8174396571941215e-05
CNIH1,CRISPR,2.810120759301408e-05
ACBD6,Expression,2.808967899257584e-05
PRKCE,Expression,2.808352441847842e-05
MEGF8,Expression,2.8045499196668475e-05
LBX2,Expression,2.8027744319821792e-05
MPEG1,CRISPR,2.7999363984682964e-05
DSEL,Expression,2.798873934045316e-05
SAMD4B,CRISPR,2.793277723358224e-05
PPHLN1,CRISPR,2.789362331766929e-05
C15orf61,Expression,2.7892056863937888e-05
RTN3,CRISPR,2.7877313963465063e-05
UBA1,Expression,2.784939484240975e-05
ZNF468,Expression,2.784761979798943e-05
PNO1,CRISPR,2.783001150805008e-05
ACSL1,CRISPR,2.7811960531596985e-05
MTHFD1,CRISPR,2.7799334484910397e-05
CCDC122,Expression,2.779874665370764e-05
SHLD2,CRISPR,2.7773405272163783e-05
RBBP6,Expression,2.7773251035710933e-05
MLXIP,Expression,2.770132053930899e-05
DHX29,Expression,2.766464985937034e-05
CTNNA1,Expression,2.7641042969049e-05
CCDC40,Expression,2.762203739475445e-05
GPAT4,Expression,2.7578033226498155e-05
EMC1,CRISPR,2.7570077391090805e-05
NLRC5,Expression,2.756921231190021e-05
ZNF28,Expression,2.756385521532582e-05
NFYA,CRISPR,2.7558460138930443e-05
SORD,Expression,2.7549057874644493e-05
ZGLP1,Expression,2.7526167083346298e-05
RNF114,CRISPR,2.749751667414648e-05
RALGAPB,Expression,2.749668156759949e-05
YEATS2,Expression,2.7495686165260763e-05
AURKAIP1,CRISPR,2.745002174063163e-05
MICU1,Expression,2.741328610047761e-05
CCDC78,Expression,2.7403568721182176e-05
SDHAF1,CRISPR,2.738461575809959e-05
NRBF2,Expression,2.7362589955716806e-05
SEC23IP,CRISPR,2.735335189171956e-05
DRC12,Expression,2.735176660083617e-05
DDX6,CRISPR,2.734997011890005e-05
NKX2-5,CRISPR,2.7341893432983447e-05
ZNF253,CRISPR,2.73326570291148e-05
HSD17B1,CRISPR,2.7328652871397596e-05
BCAN,CRISPR,2.732717372233427e-05
SPATA6L,Expression,2.732631903710171e-05
MTA2,Expression,2.732254286338397e-05
TEAD3,CRISPR,2.7317951286257377e-05
ZNHIT2,Expression,2.7290716313600345e-05
CPSF7,Expression,2.727510870344721e-05
E2F3,CRISPR,2.7263982703990613e-05
COMMD6,CRISPR,2.7262203368044235e-05
ILK,CRISPR,2.723452699948458e-05
KDM5C,CRISPR,2.7233204252436208e-05
